"""As you help families from your communities &amp; your local schools",Rescue
"""I feel like I have rain PTSD. Thanks a lot",Non-Rescue
"""Do you still need help cleaning up after #Harvey: To sign up for cleanup assistance in Texas",Rescue
"""My friend taught physics in Rockport until #Harvey arrived. Then things got worse. #teachershelpingteachers https://t.co/lRzLT7drxA""",Rescue
"""One more: @GregAbbott_TX sends letter to County Judges in #Harvey-affected areas",Non-Rescue
"""Our TSM's hit the road as soon as #Irma and #Harvey left the states",Rescue
""".@CDCgov issues guidance on storm recovery @Reuters_Health #Irma #Harvey #Maria https://t.co/rMEHf6ASr6""",Non-Rescue
"""@nycjim Meanwhile The US has been slammed by #Harvey and #Irma #Otherwise business is good. Declare that Russia won https://t.co/mRXU1qsViQ""",Non-Rescue
"""Maana a las 7PM/6C/4PAC nete para ayudar a las vctimas de #Harvey",Non-Rescue
"""#HoyMismo Tras el paso del Huracn #Harvey",Non-Rescue
"""RT @mcbramhill: From @MacintoshFM sticker sales",Rescue
"""""""We were living a nightmare for days",Non-Rescue
"""RT @DirMegamedia: El huracn #Mara es el tercero de categora 4",Non-Rescue
"""Just like we did during #Harvey ... #Mexico using power of social media to ask for help and find loved ones that su https://t.co/Iyfpd7Fq5q""",Rescue
"""RT @AmyStarnes: Texas expands food stamp applications + other stories",Non-Rescue
"""RT @ChicagoMGD_SD: Help #Harvey victims",Rescue
"""RT @FLOTUS: Recovery efforts in #Texas will be long term. If you were affected by #Harvey",Rescue
"""Check out how our faculty and staff have helped #Harvey victims to prepare",Rescue
"""Finished packing for #HarveyRelief trip to help clean",Rescue
""".@SenatorCollins thanks everyone who has 'reached out to help a neighbor in need",Rescue
"""Day 2 - Tossing toys with #harvey #hounds.  If #rescuedogtosuperdog gets a second season",Rescue
""".@Whataburger fueling some @TPWFoundation volunteers helping with #Harvey recovery in Rockport. https://t.co/NmWVTwSGhX""",Rescue
"""If you are suffering from domestic violence",Rescue
""".@HoustonISD is a digital leader",Rescue
"""When it is 96 degrees with a heat advisory in Minnesota on September 22",Non-Rescue
"""RT @BCMEthics: After #Hurricane Katrina",Non-Rescue
"""RT @mosaik_blog: USA: Liberale wie Rechte weisen es zurck",Non-Rescue
"""The U.S. already needed thousands of additional construction workers. Then #Harvey",Non-Rescue
"""RT @Monaheart1229: Trump went to Texas immed after #Harvey",Non-Rescue
"""RTsincepto: RT sinfiltros_com: Ms all de los hurcanaes #Harvey e #Irma",Non-Rescue
"""The big 3 of 2017 making U.S. landfall at Category 4 strength. #Maria (Puerto Rico)",Non-Rescue
"""RT @barMVSC: @thisisstolen is donating $7 per #Daiquiri sold tonight to the @USBG #Harvey relief fund! Come down and grab one",Rescue
"""How to help: Donate to assist Hurricane #Harvey",Rescue
"""RT @AdmiralMichel: Cleaned out flooded homes w/members of the Texas Delegation. Despite #Harveys devastation",Non-Rescue
"""@DrJimFox26 @HEB says: Lol sir. I agree. It's our favorite store too &amp; I look forward to seeing you soon. Btw",Non-Rescue
"""""""Your donation helps the Red Cross provide shelter",Rescue
"""Devastation.. a nation in shambles",Non-Rescue
""". @Jewelers_JA has expanded the relief fund its started for #jewelers after #Harvey: https://t.co/5DmzcLRv5J https://t.co/NW29CCmkdc""",Rescue
"""RT @baptistpress: As #Harvey moved inland",Non-Rescue
"""DOUBLE your donation for the homeless pets of #Harvey",Non-Rescue
"""RT @SecretarySonny: Pre-flight briefing at El Campo",Non-Rescue
"""RT @newsbusters: Hurricanes #Harvey and #Irma brought out the best in people",Non-Rescue
"""RT @FEMARegion6: Heres what you can expect after you complete an application for FEMA assistance. For more #Harvey questions",Non-Rescue
"""#Harvey relief resources available in many languages for #Houston immigrants (including undocumented) &amp; refugees: https://t.co/GYc6UDmwKG""",Rescue
"""just stepped in 4 inch water that soaked my shoes &amp; the amount of anxiety it gave me was overwhelming  #harvey""",Non-Rescue
"""RT @sendrelief: Southern Baptist volunteers have provided 653",Rescue
"""RT @demembridge: DRBA &amp; Contractors",Rescue
"""RT @cgtnamerica: Nearly a week after #Harvey made landfall in Texas",Rescue
"""RT @CDCgov: Make sure your food is safe to eat after a flood. When in doubt",Non-Rescue
"""Three weeks after #Harvey deluge",Non-Rescue
"""RT @Grav1: Interesting: Congressional #Harvey recovery task force will be led by Texan Joe Barton",Rescue
"""RT @Rainmaker1973: #Harvey rainfall pushed fish out of lakes &amp; rivers in Texas",Non-Rescue
"""There are lots of hurricane #Harvey survivors who still need help in  #Houston and surrounding https://t.co/BbfjQsbv0M""",Rescue
"""Tyler Perry donates $1 million for #Harvey relief",Rescue
""".@JJWatt collects over $32 MILLION for victims of #Harvey and kneeling .@Kaepernick7 donates $900",Rescue
"""RT @TheMuppetsABC: To support people impacted by #Harvey",Rescue
"""RT @ChrisGNBCBoston: .@fema has approved 213",Non-Rescue
"""An additional 10% in matching funds to help school libraries recover from #Harvey. Thanks",Rescue
"""RT @EmilyOsment: To support people impacted by #Harvey",Rescue
"""RT @WinklerPR: With an upbeat message of #Harvey recovery",Non-Rescue
"""RT @PlattsPetchems: Dow has restarted its #polyethylene complex in Seadrift",Non-Rescue
"""RT @LS_Foundation: Due to #Harvey",Non-Rescue
"""RT @PHEgov: To help after #Harvey",Rescue
"""@HoustonChron @FEMA isn't helping all who have damage from #Harvey. Some people are getting denied",Rescue
"""@TrueFactsStated @Cwaytwitty1 #Harvey",Non-Rescue
"""Since #Harvey have you updated your disaster plan? https://t.co/4YIyJMy4VT  @KISDHlthSvc""",Non-Rescue
"""RT @RealJamesWoods: The only group to separate #Harvey victims by color",Non-Rescue
"""RT @FBI:To help after #Harvey &amp;amp; #Irma",Rescue
"""RT @vamplita: #Harvey #Disaster #UnemploymentAssistance Deadline is NEXT WEDNESDAY",Non-Rescue
"""RT @StacyChadwell36: Used to live in this area with @bloginistawrite",Rescue
"""Want to work at SONIC Drive-In? We're #hiring in #Harvey",Non-Rescue
"""RT @KennedyLovesATX: Bake something",Rescue
"""RT @Rainmaker1973: Comparison between the eyes of hurricane #Harvey",Non-Rescue
"""RT @BBVAResearch: An no has ledo el artculo de Marcial Nava? Impacto de #Harvey en la #economa de Texas https://t.co/Wv8SMTiZaY",Non-Rescue
""".@SylvesterTurner: Visit https://t.co/M6PzymX8KH if you need help",Rescue
"""Shout out to all the responders in #MexicoCityearthquake ",Non-Rescue
"""Clean safely after #Harvey #Irma or #Maria with rubber gloves",Non-Rescue
"""@SenatorParker @redcrossny Thanks for talking about #Harvey relief",Rescue
"""@movielover75 @Larkins_Ladies You remind me of myself. Don't feel bad. When doing SAR for #Harvey",Non-Rescue
"""Early estimates suggest damage from Hurricane #Irma",Non-Rescue
"""RT @HedgeBz: Hurricane #Harvey Boosts Gasoline Prices 20%",Rescue
"""We are helping people impacted by #Irma and #Harvey. So proud of our #KforceFamily for helping.  https://t.co/bP362DV1r6""",Rescue
"""@realDonaldTrump When we were hit w/ #Harvey",Rescue
"""Interesting: Congressional #Harvey recovery task force will be led by Texan Joe Barton",Rescue
"""Faux fire marshal drove fire trucks",Non-Rescue
"""#USA #CANADA help #organize on ur streets - collect donations 2 help #victims of #HurricaneMaria #Irma",Rescue
"""Fancy Flamingo #rockporttexas #harvey #harveyrelief #rockportstrong #texasstrong #art https://t.co/r9OuNpxKMs""",Rescue
"""Hurricane #Harvey flooded this colorful #Habitat house",Rescue
"""RT @WADEM_PDM: Preliminary Results of Post-Flooding Impacts on Rural Elderly in Hainan Province",Non-Rescue
"""RT @FEMAspox: After Calif Task Force 1 dried out from rescues in #Harvey",Rescue
"""Instead millions were affected by #Harvey &amp; #Irma. I'm sure 1000s will die from disease",Rescue
"""RT @MillieTiffany: #Mexico offered to help the victims of #Harvey despite despicable treatment by @potus",Rescue
"""RT @TXGreens: #Harvey HOTLINES - free:  Immigrant Rights: 888-507-2970...Legal Hotline: 713-759-1133",Non-Rescue
"""All denominations turn out to help people in times of disaster",Rescue
"""RT @GoldmanSchool: Storms like #Harvey and #Irma could slow US economic growth for decades to come",Non-Rescue
"""RT @BCMHouston_News: Wristbands test for toxin exposure following #Harvey floods",Non-Rescue
"""@RedCross will provide $400 to qualified #Texas households impacted by #Harvey &amp; need help with emergency needs rig https://t.co/Yt7VppOtMB""",Rescue
"""#FEMA #DeathCAMPS.The Strange Happenings Amid #Hurricanes #Irma &amp; #Harvey. #MustKnow",Non-Rescue
"""RT @twdb_kathleen: Great to see Stephen Costello",Non-Rescue
"""RT @MBLTechnologies: Join MBL to support #Harvey and #Irma relief. #SDVOSB",Rescue
"""RT @SBAatlantic: RT @fema: For helpful info on filing your flood insurance claim after #Harvey or #Irma",Rescue
"""RT @bjltxpolicy: After #Harvey",Non-Rescue
"""Nursing home disaster and emergency plans have often been inadequate",Non-Rescue
"""#Harvey=Billions #Irma=Millions #Maria=Thousands   Donations on a sliding scale.""",Non-Rescue
"""RT @politicalHEDGE: This from 08/28/2017Hurricane #Harvey Boosts Gasoline Prices 20%",Non-Rescue
"""RT @BrandExtract: Our Chairman",Rescue
"""@SylvesterTurner Thank you for your strong words towards the Red Cross",Rescue
"""Recall This? 08/28/2017#Harveys toll: 30",Rescue
"""We delivered our relief efforts to Rockport today",Rescue
"""If you are a #bird owner in #hurricane affected areas &amp; cannot feed your flock",Rescue
"""#Climate and disasters: When a bomb went off on a London train",Rescue
"""Statement by over 130 Groups Warns #Harvey #Recovery Must Serve Vulnerable Victims",Rescue
"""RT @SecretarySonny: Joined @WeatherChannel this morning",Non-Rescue
"""For #Harvey &amp; #Irma trauma-affected teens heading back to school",Non-Rescue
"""Texans are resilient and tough",Non-Rescue
"""RT @BrianaWhitney: Remember the Port A officers who lost everything in #Harvey? Officer Boyer's wife is pregnant",Non-Rescue
"""Help Houston recover from #harvey in some really easy",Rescue
"""Join the Chili's team! See our latest #job opening here: https://t.co/t338QOEvQ9 #Bartender #Harvey",Non-Rescue
"""MEDIA: Monthly climate call today at 11:00 AM ET Today.  Recaps Aug",Non-Rescue
"""RT @SwipeClock: #SMB &amp; #bigbusiness owners do you know how #FMLA applies after disasters like #harvey",Non-Rescue
"""April Grisseti is a physician assistant from Portland",Rescue
"""RT @SpecNewsATX: Following #Harvey",Non-Rescue
"""RT @OPAtweeters: DOUBLE your donation for the homeless pets of #Harvey",Non-Rescue
"""RT @Grav1: Conflict in Houston: Mayor",Non-Rescue
"""RT @AlexNBCNews: .@SpeakerRyan @SenTedCruz @JohnCornyn helping with cleanup in Friendswood",Rescue
"""RT @SecretarySonny: Discussion w/producers in El Campo",Rescue
"""RT @HEB: In the wake of #Harvey",Rescue
"""RT @12NewsNow: Tent shelters for 250 being set up in Orange County",Non-Rescue
""".@ArtAcevedo: #CajunNavy wrestles gators barehanded",Rescue
"""RT @subailey: Proud to help present $150",Rescue
"""RT @AARPCares: In the aftermath of Hurricane #Harvey",Rescue
"""As #Harvey &amp; #Irma #recovery continues",Non-Rescue
""".@SpeakerRyan @SenTedCruz @JohnCornyn helping with cleanup in Friendswood",Rescue
"""""""Rescue organizations work best when they work together",Non-Rescue
"""RT @CBSPittsburgh: AWESOME: JJ Watt raises $37",Rescue
"""RT @ACPhillipsMusic: HELP #HARVEY ANIMALS AUCTION  Ukulele used/signed by @GraceVanderWaal benefits @austinpetsalive  NOW at $15",Non-Rescue
"""RT @USCPSC: Avoid gas explosions: If you smell gas leaking LEAVE IMMEDIATELY",Non-Rescue
"""The @MarieDennise staff is still battling post #Harvey stories",Non-Rescue
"""RT @HFUSA: @HFUSA &amp; @MuslimYouthUSA in #Houston 5th Ward w/clothes",Rescue
"""The deadline to apply for Disaster Unemployment Assistance from #Harvey has been extended to October 31",Non-Rescue
"""#Texas #Florida #HARVEY #IRMA We still need MUCH help! #PRAY #VOLUNTEER We are not on the news",Rescue
"""Houston mayor used Rita traffic snarls denying any #Harvey evacuation",Rescue
"""RT @lomikriel: Three weeks after #harvey",Non-Rescue
"""This Texas cotton gin working again post-#Harvey",Non-Rescue
"""RT @SecretarySonny: This Texas cotton gin working again post-#Harvey",Non-Rescue
"""#Harvey destroyed thousands of vehicles",Non-Rescue
"""How is technology helping banks and customer connect after #Irma and #Harvey? To learn more",Rescue
"""RT @OLGATANON1313: #Repost with repostlyapp #Harvey",Non-Rescue
"""RT @TMXCompanies: The road to rebuilding will be long and difficult",Rescue
"""@howardhour What have you got for #Irma #Harvey",Non-Rescue
"""RT @tonymess: Excellent editorial in the @HoustonChron on lessons from #Harvey. Has implications in St. Louis",Non-Rescue
"""I survived NYC &amp; Haiti but still stunned-4 hurricanes in as many weeks",Non-Rescue
"""RT @luckylinsu: Mr Ryan appreciate the #harvey report",Non-Rescue
"""RT @GetInkPR: It's such an honor to work with such generous people! Thank you",Non-Rescue
"""Our employees are donating hundreds of goods to @SalvationArmyUS which will go to those affected by Hurricane https://t.co/AGq8WkGTyJ""",Rescue
"""If your building's plumbing system was affected during #Harvey",Rescue
"""Morath again makes recall to fact that #txed is funded via prop tax",Non-Rescue
"""RT @JLessat: #Klimawandel? Spielt bei #BTW keine Rolle - trotz #Harvey #Irma #Maria! Thema ist zu hei",Non-Rescue
"""As #Houston looks to rebuild after #Harvey",Non-Rescue
"""RT @NIGHTStheBAND: &lt;3 Buy Art w/ code MISSIONLOVE to donate 100% of profits to #DirectRelief for victims of #Harvey",Rescue
"""RT @PHEgov: If you need help coping with #Irma or #Harvey",Rescue
"""RT @bobattxdot: Some of the 432",Non-Rescue
"""RT @sms_wolves: SMS 6th grader",Non-Rescue
"""@ChuckGrassley FingerWaggin OldCoot needs2Tout the STELLAR JOB #Trump DidOn #Harvey #Irma Prep.Where is  apology &amp; #ThumbsUp? #Iowa #voters""",Non-Rescue
"""RT @peta: These kittens were evacuated by PETA from Texas shelters after #Harvey hit",Non-Rescue
"""After #Harvey: """"If forecasts from scientists are anywhere close to right",Non-Rescue
"""Our thoughts are with those Impacted by the hurricanes. Houston",Non-Rescue
"""RT @GLATraining: GLA graduates are helping #Harvey victims! Learn how they delivered 1",Rescue
"""If you know someone in the areas impacted by #Harvey or #Irma who might need help trying to clean up",Rescue
"""For those in the #Houston area",Rescue
"""RT @Jmalewitz: .@Glenn_Hegar on #Harvey: Sales taxes will initially dip in devastated areas",Non-Rescue
"""RT @TxDPS: DPS Corpus Christi Sgt. helped get baby supplies and formula to the Weeks family",Rescue
"""In the wake of hurricanes #harvey &amp; #Irma",Non-Rescue
"""One hour left! Help #Harvey &amp; #Irma survivors today! @ksdknews https://t.co/VT9r7pClWM""",Non-Rescue
"""RT @OnlineIMT: #Harvey e #Irma dejan condiciones casi perfectas para transmisin de #Zika",Non-Rescue
"""@HHSGov @SecPriceMD @PHEgov $25",Rescue
"""RT @QuanticoTV: To support people impacted by #Harvey",Rescue
"""Great to hear from you @MarkWarner? Econ dev",Non-Rescue
"""RT @grist: Houston was built for cars. What happens when #Harvey destroys 250",Non-Rescue
"""See you all there today! Come do some good and help hurricane victims! #HurricaneIrma #harvey #Maria https://t.co/weQTYWhoHE""",Rescue
"""RT @Military1Source: To those affected by #Harvey or #Irma",Rescue
"""Clean safely after a #flood w/rubber gloves",Non-Rescue
"""#Harvey took a lot away from us",Non-Rescue
"""Some cool perspective in a macro way of how tech companies helped out during #Harvey",Rescue
"""The 70-person #LAFD search &amp; rescue Task Force that deployed to Texas for #Harvey and then Florida for #Irma finall https://t.co/fKRZ5q51bp""",Rescue
"""RT @ReedTimmerAccu: VIDEO part 1: intense eye wall of category 4 HURRICANE #HARVEY from Rockport",Non-Rescue
"""RT @himpersonalific: With so many horrific #Harvey pictures",Non-Rescue
"""How exactly? You ignored the last earthquake. You ignored their offers of help for #Harvey. Now offer real help",Rescue
"""RT @HarveyRelief: Today's the #FirstDayofFall and we've been #TexasStrong 3+ weeks for #Harvey! Make an impact with us",Non-Rescue
"""RT @ErnestPrayers: #PrayUSAthese are our fellow citizens",Rescue
"""If the rock band Scorpions did a benefit concert for #Harvey or #Irma victims",Non-Rescue
"""How #Andrew helped insurers avoid devastating losses from #Harvey",Rescue
""".@wcsDirofSchools proposes donating buses to #Houston schools after #Harvey https://t.co/rTTMy0HbbR""",Rescue
"""No message from POTUS extending concerns or offers of aid",Rescue
""".@JaniceDean to donate """"every penny"""" from new Freddy the @Frogcaster book to #Harvey relief. https://t.co/KS5uyCvoVC""",Rescue
"""It's time to come together not just as a community but as a Nation. Message us directly if you can donate anything. https://t.co/3FgAJFSOJI""",Rescue
"""A Texas-based hog-hunting company donated its time and resources to help hurricane victims. #Harvey https://t.co/9haiije6Az""",Rescue
"""Booz Allen mechanical engineer and volunteer firefighter",Rescue
"""@CaptainsLog2017 @3rd_POTUS @CelaineF  What are the CANDIDATES going to do",Rescue
"""Thank you to our Soccer Family for helping keep us #HoustonStrong ! #Harvey won't break us!  The https://t.co/IGOEwwWdV4""",Rescue
"""RT @WaltDisneyCo: To support people impacted by #Harvey",Rescue
"""RT @HaleyRhiannon: The last remaining Columbus ship replica",Rescue
"""Shout out to @anarvirji and @AJEnglish for helping bring attention back to the #Harvey crisis in Texas. Texans",Rescue
"""For #Hurricane #Harvey survivors",Non-Rescue
"""RT @PAHumanServices: MENTAL HEALTH &amp; DISASTERS: Possible reactions include anger",Non-Rescue
"""RT @TheToyBoxABC: To support people impacted by #Harvey",Rescue
"""Five years after #Sandy people still out of their homes  https://t.co/XNgshxD6al Recovery after #Harvey ",Non-Rescue
"""As 4 the other issue in wrld &amp; USA! Looks like the #TrumpWall is low on the docket",Non-Rescue
"""""""Your recovery is dependent on what happened prior to the incident",Rescue
"""RT @SenJohnKennedy: To help after #Harvey &amp; #Irma",Rescue
"""RT @lynneeharrison: @diazbriseno Shameful small",Rescue
"""RT @DriveWestComm: See behind the scenes video of #Harvey recovery efforts at a home in NE Houston. Great job",Non-Rescue
"""Coming up today on #News4at4 - hear more about a handful of Buffalo residents heading to Houston to help out those impacted by #Harvey""",Rescue
"""@thisisstolen is donating $7 per #Daiquiri sold tonight to the @USBG #Harvey relief fund! Come down and grab one",Rescue
"""Via @nextseed - Save the Date: Next Steps: Rebuilding Small Businesses After #Harvey. Sat",Non-Rescue
"""RT @TexasTribune: After #Harvey",Non-Rescue
"""Just got a call from @unitedsaints1st: There's a huge need for volunteers to help them gut houses in Port Neches/Port Arthur area #Harvey""",Rescue
"""#AmericanRedCross not delivering on their #Harvey relief promise",Rescue
"""RT @IRStaxpros: #TaxPros: As with #Harvey",Non-Rescue
"""Our first stop of the night is an awesome #harvey fundraiser from @defunkt_co #awwyiss""",Non-Rescue
"""RT @tedcruz: Visiting @jrbhouston with @SpeakerRyan",Non-Rescue
"""Each big catastrophe like #HurricaneIrma or #Harvey increases a U.S. county's poverty by 1%",Non-Rescue
"""RT @SkollFoundation: """"We need to remember that this is a long game."""" @JakeWoodTR on a lean",Rescue
"""RT @hspencerHCDE: Supt. @Colbert_HCDE addresses impact of #Harvey on staff and schools",Non-Rescue
"""Months Hurricanes in the Atlantic rounded up in 52 seconds. #Harvey #Irma #Jose #Katia #Lee #Maria. https://t.co/WvF0uwlzKV""",Rescue
"""RT @SecretarySonny: Flying over #cotton country w/Dwight Jackson of @NCottonCouncil &amp; @ConawayTX11",Non-Rescue
"""RT @nathanlino: 1.5 hrs into distribution. HPD estimates still 1",Rescue
"""Thank you @RedCrossSETX for the $400 to #Harvey victims! It is helping my family tremendously! """,Rescue
"""More than a natural disaster: How #Harvey and #Irma put health care",Non-Rescue
"""RT @UUA: #UUA provides update on recovery funds for Hurricanes #Irma &amp; #Harvey",Non-Rescue
"""@s_costello on flood infrastructure: """"We haven't done a good job on educating the public on the problem",Non-Rescue
"""#TMobileCareers is hiring a #Retail #Sales Associate in #Harvey",Non-Rescue
"""September 2017 continues its devastation",Non-Rescue
"""Direct links to help kids affected by #Harvey grow their love of #science. There's also a blood drive to sign up fo https://t.co/QWB8iKC2SM""",Rescue
"""Hurricanes #Harvey and #Irma brought out the best in people",Non-Rescue
"""Houston was built for cars. What happens when #Harvey destroys 250",Non-Rescue
"""RT @WeDoBetterUS: Bobby Rodrigo and WeDoBetter on the ground with volunteers in Houston",Non-Rescue
"""Join me and #donate for #Harvey",Rescue
"""@YouTube @RandiRhodes @RandiRhodes #SureSure? I like #JerkySnacks",Non-Rescue
"""For Lessons on How to Rebuild After Hurricane #Harvey",Rescue
"""RT @RedCross: #RedCross is providing shelter",Non-Rescue
"""RT @TheDroneWarrior: #Heros resting from a long day #Harvey rescues at my old High School in #Katy",Rescue
"""#Harvey and #Irma left homes damaged or destroyed",Rescue
"""RT @purestar777: CLI #Hurricane #Harvey #Relief Effort ~Direct Relief 4 #Beaumont #Texas",Rescue
"""To donate to the relief efforts for #Harvey and #Irma",Rescue
"""#Harvey #homeless Amazing weekend as DFC",Rescue
"""@gdillin discusses Hurricane #Harvey Impacts and Aftermath From the Inside",Non-Rescue
"""1 #Harvey victims charged rent 4 flooded apts. Likely they'll be reimbursed",Non-Rescue
"""This #job might be a great fit for you: Analyst - https://t.co/Z4vlITNFlm #Accounting #Harvey",Non-Rescue
"""RT @citygear: Houston! In support of #Harvey relief efforts",Rescue
"""#Harvey Update: The team is in Houston helping a church with relief and rebuilding. Keep them in prayer. https://t.co/RSWOgZGucg""",Rescue
"""Also #PuertoRico #DominicanRepublic @richardbranson on Necker Island",Non-Rescue
"""RT @RisingTideNA: After #Harvey &amp; #Irma: Mitigation",Non-Rescue
"""Acevedo: we know when it comes to floods",Non-Rescue
"""We're #hiring! Click to apply: Delivery Driver - https://t.co/k9C2r7XJ6l #Transportation #Harvey",Non-Rescue
"""RT @drlungamam: Important insights on #Harvey",Non-Rescue
"""#TipTuesday To help after #Harvey and #Irma",Rescue
"""Really missing my pup tonight. #Harvey""",Non-Rescue
"""@RedCrossMiss aids MS partners with #Harvey &amp; #Irma evacuees.  Meals",Rescue
"""Shame on @SylvesterTurner for appointing a Shell exec/board member to head #Harvey relief efforts! Big Oil is the problem",Rescue
"""How you can help the animals rescued from #Harvey &amp; #Irma? @RobinGanzert tells us",Rescue
"""#Harvey and #Irma were devastating",Rescue
"""Thnx to the generosity of the American people",Non-Rescue
"""RT @hartdoctorahmed: For any docs thinking of visiting Houston to help",Rescue
"""IRS Gives Tax Relief to Victims of Hurricane Irma; Like Harvey",Non-Rescue
"""GAD con la tecnologa y los medios de comunicacin de hoy en da la gente a podido ayudar ms a los lugares afectados #mx #pr #harvey #irma""",Non-Rescue
"""RT @unitedwayatl: Donation station! 100% goes to those affected by #Irma &amp; #Harvey. To donate",Rescue
"""How are #banks recovering from #Irma and #Harvey? To learn more",Rescue
"""Great to see @SecretaryZinke meeting with #Harvey responders",Non-Rescue
"""RT @AmeriCorps: As families hit by #Harvey &amp; #Irma continue to recover",Non-Rescue
"""Update: Red Cross Financial Assistance for Hurricane #Harvey New link",Non-Rescue
"""Atlas is still working on #Harvey relief efforts. If you're able",Rescue
"""RT JoseADelgadoEND: """"Esto es peor de lo que pas en Texas"""" a causa de #Harvey",Non-Rescue
"""RT @Antarcticacl: Como explica a @LaTerceraTV investigador de @Antarcticacl",Non-Rescue
"""RT @CJAOurPower: The reports are federal law but days B4 #Harvey",Non-Rescue
"""RT @HoustonSPCA """"In the wake of #Harvey",Rescue
"""Crooks have no conscience. They'll hit you when you're vulnerable",Non-Rescue
"""#U.S. gasoline prices notch first slide since #Harvey",Non-Rescue
"""RT @politicalHEDGE: This from 08/28/2017#Harveys toll: 30",Rescue
"""Two @Globies performed at @ShlenkerSchool for students",Non-Rescue
"""RT @BrooklynLTRGrp: New Yorkers can help #Harvey",Rescue
"""RT @Clothes4TXgals: #Harvey inundated 100's of 1",Rescue
"""RT @GoldsteinStreet: Man clinging to sign in #Houston",Rescue
"""Our new Waco Theater Center on Lankershim is donating all these cleaning supplies to Houston! Thanks",Rescue
"""@realDonaldTrump @ricardorossello Think of what $450",Rescue
"""RT @SenatorCardin: A great resource for how to help the victims of #Harvey",Rescue
"""Prayer is kind; direct aid needed. When #Harvey hit",Rescue
"""Calling out to all my @UofDenver &amp; @DU_Alumni to RT &amp; donate 4 my hometown after #Harvey https://t.co/gWaBO0fify""",Rescue
"""RT @jaysguitars: What a difference a few weeks can make. I-10 after #Harvey",Non-Rescue
"""RT @RocRedCross: Thank you @989TheBuzz for having our @JayBonafede on this morning to talk about #Harvey",Rescue
"""RT @DLAMIL: Defense Logistics Agency provides manpower",Rescue
"""RT @BrandiKHOU: Meet the #Dickinson #moms feeding their community's #Harvey rebuild",Non-Rescue
"""Home flooded after Hurricane #Harvey ? Dont wait 4 insurance adjuster or home inspector",Non-Rescue
"""@LasVegasFD I just want to thank all the paramedics",Rescue
"""RT @spradlig: @realDonaldTrump Hey",Rescue
"""#harvey #irma #maria are hurricanes the wrath of God finger of God writing on the trump wall? Harbinger?""",Non-Rescue
"""Weeks after #Harvey hit the Texas coast",Rescue
"""RT @Military1Source: For military families looking for emergency contacts that have been affected by #Harvey or #Irma",Non-Rescue
"""RT @TheHiveSociety: After #Harvey lets keep showing everyone that #HoUStonCares - join 1",Non-Rescue
"""RT @JoeMunozIRS: For the latest #IRS disaster relief",Rescue
"""RT @WeatherNation: Comparing #Maria",Non-Rescue
"""RT @FBI: To help after #Harvey &amp; #Irma",Rescue
"""RT @ChristianaADF: Former #abortion workers collect 22K diapers",Non-Rescue
"""These sweet #uscg heros flew #helos rescuing peps during #Harvey &amp; then helped clean a strangers home. #belikethem https://t.co/kxQNwuRkRv""",Rescue
"""#NRG pet pavilion hopes to reunite #Houston owners",Non-Rescue
"""RT @IRSnews: For the latest #IRS disaster relief",Rescue
"""As recovery continues from Hurricanes #Irma &amp; #Harvey",Rescue
"""#Maria the 3rd Category 4 to strike the U.S the same season",Non-Rescue
""".@Lavernecox is wearing her """"Celebrate Yourself"""" nails collection",Rescue
"""CONCERT SOLD OUT: Willie Nelson",Rescue
"""RT @Climatologist49: Damage to friend's family house near Rockport",Non-Rescue
"""RT @DeborahDupre: #Harvey worst rainstorm in U.S. history",Non-Rescue
"""@RWPUSA Federal Aid for #Texas",Non-Rescue
"""If you have questions about #Harvey disaster recovery or insurance claims",Rescue
"""@jamesavery I got my #Harvey charm!! https://t.co/0ev7In7alV""",Non-Rescue
"""Don't hire just any contractor for your #Harvey # Irma relief",Rescue
"""RT @camdenwalker: Look for the explosive intensification of #Harvey",Non-Rescue
"""I'm working with the Commission to Rebuild Texas",Non-Rescue
"""Please RT/follow my friends @ Medical Disaster Response Network: medical professional helping recovery after disast https://t.co/2uXMbSCUmK""",Rescue
"""#dateline Live in Houston. Have recently needed: face mask",Non-Rescue
"""#MercantilBank and @RedCross working on relief efforts to provide shelter",Rescue
"""RT @myclearwaterPD: Stuck in Texas after #Harvey and worried about your 94-year-old grandma? Who ya gonna call? CPD to the rescue",Rescue
"""For the latest #IRS disaster relief",Rescue
"""RT @citizensclimate: Brilliant piece from @ElizKolbert: If Texas pols want #harvey aid",Rescue
"""@realDonaldTrump stop talking about the #NBA and the #NFL and start talking about #Harvey",Non-Rescue
"""RT @TitleMax: When disasters like #Harvey and #Irma strike",Non-Rescue
"""Makes me happy to see the smiles on my coworkers faces that my patient donated to . #Harvey #Cancersucks""",Rescue
"""US-Caravan of #Louisiana parishioners takes supplies",Rescue
"""Ahoy! Even if you battened down the hatches",Rescue
"""RT @michelesalcedo: We covered #Harvey",Non-Rescue
"""In the aftermath of Hurricanes #Harvey and #Irma hitting the U.S.",Non-Rescue
"""RT @OSU_StuFu: As of yesterday",Rescue
"""RT @anaestupinan: Este sbado a las 7PM/6C/4PAC nete para ayudar a las vctimas de #Harvey",Non-Rescue
"""RT @AprilYoungB: At Relief Society building at #LDS Temple Square. @RedCross rep is explaining response to #Harvey",Non-Rescue
"""RT @RedCrossBayArea: Become a #redcross volunteer and help people in their time of need",Rescue
"""For our families in need of help recovering from #Harvey",Rescue
